cycle,L_Current,L_Temp,L_Temp_max,L_V_avg,L_V_std,L_V_range,L_Time,D_Current,D_Temp,D_Temp_max,D_V_avg,D_V_std,D_V_range,D_Time,V_Delta,T_Delta,RUL
7.0,0.939122624740739,25.5356794813829,26.310120269240247,3.878035943459949,0.26542131583660283,0.017407935133455295,11582.512992797168,0.9307851190753016,24.44321053948005,25.772730226866994,3.630809130650968,0.2951850643203521,0.019706186331979337,10371.654841569669,0.2320829396447934,0.20846769580519323,23.0
7.0,0.9382101909178704,25.5807529208496,26.284165703776363,3.8709148664044433,0.26510795845583246,0.01740021999419213,11589.938220285008,0.9309854873640346,24.48316742466286,25.73862664536989,3.628788088260393,0.29458967924626506,0.019674583311893198,10363.539494445513,0.2318072203692911,0.20846690805478754,23.0
7.0,0.9408303816393857,25.556391790049982,26.352445559788105,3.8776518840610446,0.2651352580123465,0.01744277075328466,11583.430114090836,0.932885032246149,24.438252472839718,25.71925366677149,3.636267418760201,0.294969010113757,0.01966275723002084,10361.682321182689,0.2320715590858864,0.2086981602939926,23.0
7.0,0.9402070701632325,25.554903731892573,26.350533551596524,3.8710539342704395,0.2650037714547473,0.017439903385245387,11577.411350074928,0.9310900607189789,24.40883389995775,25.7281289203579,3.6371076112289735,0.2950556362787725,0.019683919499671475,10361.266397801191,0.231784336382151,0.20826453873632608,23.0
7.0,0.9392553610675531,25.550782968330108,26.30364839674558,3.865394711003972,0.2653453680664791,0.017382159951650048,11569.954363525036,0.9320772073522157,24.505319415657574,25.707036222020413,3.6370548849367985,0.2949241465366741,0.019718858616886166,10358.34482070209,0.23215596174210112,0.20851063557214944,23.0
7.0,0.9389539689822161,25.498038996956318,26.303875054322226,3.8661145064556828,0.26481754207612845,0.01742357333342954,11572.085242914198,0.9317332995852885,24.460187416378318,25.796489446553288,3.642356471704634,0.29444224942294633,0.01966991636370779,10350.634538383427,0.23234143552018022,0.2085042055201049,23.0
7.0,0.9400130279873341,25.529879498384993,26.35509465320024,3.8711184945349957,0.26509251384406707,0.01743935906085974,11583.788316314496,0.9312515571636438,24.45556256579678,25.74811337578795,3.6400179101274928,0.2949150013790544,0.0196669654781891,10354.24907879924,0.2319177335003947,0.208451284564303,23.0
7.0,0.9383168168951936,25.556333623559286,26.31354633940558,3.8701069271727504,0.26484951813147173,0.01743872912403945,11581.452953274109,0.9307097547034309,24.414950331061437,25.770290508045136,3.6315158892494783,0.2951047343451266,0.019712991607079337,10371.241811425753,0.23237965317063564,0.2082375513163283,23.0
7.0,0.9395745040074641,25.55059564852759,26.25675919253568,3.8620776165458897,0.2652386911008653,0.017436196788584626,11588.659558424724,0.93083571853277,24.46504448143451,25.759810632213647,3.636570904540464,0.29497012075034856,0.019719148586704354,10376.215698888662,0.2323639847539126,0.20823565272005998,23.0
7.0,0.9409241956505598,25.55253394385334,26.272975752091796,3.8676890141544202,0.26486510780121186,0.017422747242257588,11576.09960064525,0.9338478095244584,24.482692064425606,25.701414919413686,3.635004662602545,0.29518555825339937,0.019685731242069498,10341.208975579731,0.23230264412576243,0.20840155583672487,23.0
7.0,0.9394912272102058,25.569821195168142,26.305206090459727,3.8691647169628816,0.26508919908162704,0.01738961315177066,11571.744134167608,0.9324605619705351,24.431534920382244,25.743025133728494,3.6338733072225997,0.2944335974439126,0.01967266896114593,10359.951122257595,0.23237336663613337,0.20874737390405346,23.0
7.0,0.9392459241309181,25.54926545546457,26.357266747514398,3.875215046809088,0.2648289155546633,0.017424153146105608,11595.507087701988,0.9320030542621505,24.443266762534734,25.72093461977697,3.639969834171539,0.29545836765429,0.019701571890262184,10374.327131242435,0.23210001985682274,0.2084548863884841,23.0
7.0,0.939126335688202,25.570078028204144,26.315373215925845,3.8678050016601726,0.2650427443383628,0.017414161462340105,11580.56872599065,0.9319724636896857,24.484893640143735,25.77945760222709,3.6391667386917566,0.294754173042208,0.019682808491580682,10362.18583364684,0.2322014303763989,0.20862496074214834,23.0
7.0,0.9406938964577395,25.543597120194672,26.29795400745689,3.873161992626299,0.26468741192951895,0.01743971875549529,11618.49402065177,0.9316145381695994,24.43430867322601,25.747565806569828,3.64025593203277,0.2950423737271632,0.019735235614698116,10364.789022966794,0.23180775520913072,0.20863918448246943,23.0
7.0,0.9382329308148304,25.54164105809486,26.305141602313718,3.867038470482015,0.26527652237934135,0.01743463521371899,11592.31311367246,0.9331936061028,24.422972797650505,25.76108465497916,3.6364375790696903,0.29488057659541284,0.01968674673778418,10359.071225073892,0.23190034988971683,0.2085676978105616,23.0
7.0,0.9380829214145515,25.52902371396418,26.323642318114732,3.8704869788130813,0.2654855756934971,0.01741822697177927,11570.442324373684,0.9307319884948179,24.47355207628808,25.756393136463505,3.633766201466427,0.29477354273832185,0.019716414806165095,10349.167266325825,0.2322550081166952,0.20876804910259988,23.0
7.0,0.9375452880391385,25.547107412062253,26.333827731312976,3.864831903002815,0.26503245673335374,0.017453672350824415,11583.724924658183,0.9330260023178526,24.408039986499773,25.75631553041406,3.6448381870334283,0.29519723590428665,0.01967741450164,10372.712595365238,0.23237657165777698,0.20850858157265267,23.0
7.0,0.9397527524888234,25.542109780591453,26.319715375935456,3.8711041594945352,0.26500215971413627,0.01745075931326731,11561.551908896141,0.9315081183109091,24.432969076154173,25.72226432388173,3.6366298662832195,0.29472791969576156,0.019681229017136957,10350.061087618798,0.23195687712819074,0.2083974739198879,23.0
8.0,0.9459684206107107,25.587992875031144,26.372539793246702,3.861835153061775,0.25733774946640675,0.016697885943101384,10984.548673871757,0.9309459774294302,26.99712245236842,29.564124306923834,3.6535255875827675,0.2842598729313854,0.013660705518395,10272.27669661771,0.21852103031479264,3.922965724987032,22.0
8.0,0.9455770292833504,25.536493543575038,26.34793337261258,3.8734232691921195,0.25639694882246117,0.01668623110473508,10983.69095271968,0.9301756495758899,27.02769718432971,29.498170282167113,3.6565896822477844,0.28466986739674827,0.013622735094781315,10256.70422926678,0.2183915197177231,3.9301445469053236,22.0
8.0,0.9447981409811631,25.535711369169814,26.334863939633603,3.873534611747486,0.25681616454567174,0.016664701829703824,10987.630358291264,0.9303617028766962,27.010212920311616,29.488368556185957,3.654919917665326,0.28449709565250586,0.013630229834445099,10283.933390637174,0.219207290305769,3.931051881640931,22.0
8.0,0.9441891635390501,25.525964462966723,26.38781395792695,3.872033194927558,0.25716279728782804,0.01666621508947203,10989.107076532999,0.9311541992780115,27.012407460573744,29.55577755465196,3.6565111266680774,0.284108248510273,0.01364340099210368,10249.053275213753,0.21875542889361466,3.92839856656639,22.0
8.0,0.9451001037855772,25.579634469795423,26.35989807804161,3.871008703397548,0.25744651608095126,0.016680652594620843,10989.773146301386,0.930722087944911,26.98236950643596,29.54042423099996,3.6536604917922246,0.2844934522443828,0.013631935831101701,10276.64280802202,0.21886646909288543,3.928602018889865,22.0
8.0,0.9453200576124969,25.602259815076398,26.400016549419828,3.8748409253894933,0.25718096878124236,0.01666753436549317,10968.604331430486,0.9296292174366891,26.98879903724655,29.48230660916682,3.655083790184229,0.2848328110509594,0.013628513730913418,10274.674787210344,0.21890254146432808,3.92433731704101,22.0
8.0,0.9438304322735305,25.597500432343615,26.371235865043282,3.876138018947354,0.25663205749817924,0.016693546836540233,10994.160339844879,0.9289919227699903,26.996469894951257,29.542428534636297,3.659711552878411,0.2847658352153153,0.013637964071180892,10264.093147089568,0.21869229751647778,3.9283854091500148,22.0
8.0,0.9462156455841892,25.606396447745276,26.376835890421507,3.8746356936150215,0.25695978349872756,0.01666107062078468,10985.23882261731,0.9302666047278698,27.01163188055529,29.52417545023236,3.6527812744222725,0.2850512944417841,0.01363427917990117,10267.516455616198,0.2189840412398367,3.93138002019864,22.0
8.0,0.9463534550368313,25.586065717049966,26.397786966208617,3.8727540772480857,0.2571345552674499,0.01670853774340024,10990.526597700855,0.9306074496376893,27.00607164153278,29.50727350109036,3.6549570588489426,0.2844607642626777,0.013647785736062375,10267.908473886644,0.21889865368721773,3.9275578940699227,22.0
8.0,0.9463457567713761,25.607434984840477,26.38587606928117,3.8728954783030147,0.257183087124054,0.01670355653691216,10975.013038032763,0.9298084572578869,26.97291010899259,29.4635719365045,3.6562670449004475,0.2847500652617427,0.013652620455931205,10275.830976617333,0.21856494650678063,3.9290392100531255,22.0
8.0,0.9464120753882557,25.581652107343427,26.342727710980387,3.8743123902614447,0.25672790489738107,0.016662737805802116,10995.787801365399,0.9317067835448148,26.987759408160624,29.498840825854856,3.656758288625019,0.2848005631014208,0.013637635289221278,10260.658600802317,0.21865570347150287,3.929321620511845,22.0
8.0,0.9465513481874622,25.61095128281617,26.384515016256998,3.8640615641959806,0.2568080415587619,0.016677101666298655,10969.704897038138,0.9306986854982552,26.998911424886998,29.53086576398225,3.6496230563860834,0.28482915657275043,0.013613081995607294,10283.319328793043,0.21861007967384632,3.926491141862175,22.0
8.0,0.9464199990953638,25.56917428154526,26.399858013142897,3.874437342063203,0.25719249935519184,0.016674957779517954,10991.894443288353,0.9300029451584504,27.005210153769283,29.492762257173386,3.6550610940465877,0.2847423356436096,0.013609851034078612,10276.948502771525,0.21898079238496573,3.9265997600430653,22.0
8.0,0.9481501784886551,25.591976320652645,26.39647631284449,3.8702622851424917,0.2570531776919798,0.016679097991495317,10985.593350668581,0.9322140683392366,27.03677231417577,29.505428036922734,3.6566592331465024,0.28506937248499437,0.0136429069929107,10268.973652476569,0.21886399696441444,3.934345381190176,22.0
8.0,0.9460503344793457,25.577305978695275,26.35664432063202,3.8655175437959497,0.2567442652238061,0.016656370512577148,10996.634884193381,0.9292530615502608,27.006395630899352,29.51606171210242,3.6494146917172086,0.2850153397541746,0.013630606493324423,10278.578790936861,0.21908821847188922,3.930137053130783,22.0
8.0,0.9455796019773195,25.5291613405651,26.384628603985146,3.8622311296525567,0.25763701891689744,0.01669727267953136,10983.563438044863,0.9311582822126531,27.064196460367715,29.50007003154368,3.6584303729434997,0.28466780808911424,0.013620679023350566,10260.586135394635,0.21900692144662195,3.9253629314866343,22.0
8.0,0.9467884136367529,25.587351988537137,26.33672848621453,3.875088988449366,0.25730758628013717,0.016679188742180846,11000.613006550024,0.9278284323505708,26.95100131076394,29.51389221019205,3.6562273867232356,0.28458381494141555,0.013639228408677165,10260.17283000508,0.21876434643051518,3.9334440744248518,22.0
8.0,0.9442861404466661,25.648361179671898,26.38225193157406,3.865598961556825,0.2567755093304961,0.01666921757848338,10987.910641390468,0.9293329122717141,26.96481357163512,29.541503618192237,3.6538654251378784,0.28486948418210245,0.013637442611654896,10266.701094273416,0.21841557396451242,3.9223313552170014,22.0
8.0,0.9451087253854185,25.562253558522567,26.36670959646534,3.8635654610095123,0.2566039002232991,0.01669662525527502,10975.770845331917,0.9302028620782155,26.989807999378467,29.509796649691577,3.65278933700746,0.2850114269641801,0.013633303722674548,10271.790398622868,0.21897978836397688,3.9287417162807503,22.0
8.0,0.9455566865710483,25.571380569420768,26.40061233015417,3.876401868553986,0.25738672494804343,0.016687263663585385,10990.990400821958,0.9310952063525294,27.000023193654815,29.500492863082716,3.6524414246468346,0.2845629093059438,0.013628948159563756,10251.369027195251,0.21913199316903853,3.9348297195334867,22.0
8.0,0.9456747416329436,25.619778779344816,26.39439911110353,3.874753474055372,0.25733047695631245,0.016668096190970958,10988.054694438319,0.929327946066612,26.9423645983708,29.515872449462883,3.6559348365754887,0.2848056409600653,0.013641377739404787,10259.276332000965,0.21887908964028016,3.9282913684536642,22.0
8.0,0.9459745932338021,25.576503893070964,26.343577061716708,3.8753411239268716,0.25726627315444145,0.016674898082717018,10990.23577694219,0.9296379793308275,27.01983418162926,29.47030491719718,3.6508053153596123,0.284380535951545,0.013644466056944514,10271.857339939857,0.21915343537722035,3.925673408750209,22.0
8.0,0.9448597150264436,25.575772563070473,26.365491448686736,3.8706907249332936,0.2570260838730221,0.016690612205060337,10966.183835916021,0.9297051995864649,27.006724119508977,29.46155642609308,3.6538287807857897,0.2845129707418465,0.01364254558616099,10270.813511056369,0.21879010481244818,3.929305382560765,22.0
8.0,0.945935104259871,25.589897099217197,26.367419701802227,3.871491210752972,0.25702542272146883,0.016680145133271485,10991.371188838482,0.9302972230833264,26.960925623049313,29.52317650686203,3.6453093678109636,0.28460683895644284,0.0136401277010986,10276.452596213358,0.21913187655221844,3.932790478383984,22.0
8.0,0.9461060348674374,25.570585366357793,26.43628781477378,3.870960627725122,0.25667031020857084,0.016697188088164675,10982.25992297681,0.9302616993991317,26.936456510550418,29.490498163681966,3.6524027645302723,0.28500147726536534,0.013633610045435944,10253.695845477921,0.21872976108635314,3.9280883460038365,22.0
8.0,0.9447491560532929,25.533813488651912,26.364305934655157,3.874948278921898,0.2566086314286515,0.016686630484958505,10966.10836711277,0.9314371624453535,26.979963514311752,29.48408401677846,3.6565266620363195,0.28448882012303,0.013644808556677915,10270.991617544152,0.21885729487637048,3.922858944579488,22.0
8.0,0.9447433813003973,25.606408203227193,26.370849806180335,3.879758768242489,0.2563982762055121,0.016681347220452402,10994.92904434276,0.929941590310926,26.984780029274457,29.48056310398421,3.6583284098628863,0.284594159779364,0.013638342733110776,10259.758864158328,0.21888387771146087,3.9305861033645586,22.0
8.0,0.944845699393554,25.577095657734233,26.34912925520831,3.870759113895152,0.25702354219597967,0.016660827987255652,10991.811212479368,0.9298976527114984,27.029145804093407,29.442747986927092,3.6564102000311802,0.2845018675874488,0.013655898446423502,10278.698743801138,0.21909077675632468,3.932097680199873,22.0
8.0,0.9456190361296622,25.5526324476996,26.357107827882633,3.869720205689396,0.25692181321773044,0.016677684167350885,10988.686099042448,0.9299479233535244,26.980040715909883,29.46676637367757,3.6540037998366897,0.2851470815228057,0.013616587942052415,10259.93492035208,0.21876219811599848,3.9274529368705315,22.0
8.0,0.9447330512095782,25.546990607401714,26.37916573680403,3.8710253245389086,0.2572049578194036,0.016657674398544764,10989.892848051686,0.9307077378829406,26.98149401293178,29.493174685923428,3.6569947592114933,0.28446717956254397,0.01365525417080055,10262.727812158164,0.21859331470776497,3.931437705630604,22.0
8.0,0.9457791401462975,25.57060875259557,26.39021103917403,3.8751777925347213,0.25731389138027294,0.016674740217131875,10987.645856793462,0.9303928346365649,27.00006279494909,29.459436506266364,3.6546547004937353,0.2844356619436523,0.013641758622262651,10269.84411915671,0.21925907614672616,3.9269247265922775,22.0
8.0,0.9468938526828103,25.574569353528787,26.35635211366063,3.8607310892861992,0.2569939626759463,0.01667961505913024,10982.07918227047,0.9286117428406802,26.991072308619128,29.53705177892485,3.6533170296682864,0.28461606579865806,0.01363065460899634,10251.368347296804,0.21910516270298713,3.9246670980054548,22.0
8.0,0.9450603731561013,25.58122839473525,26.336091661152945,3.8695910028615614,0.25688296013467893,0.016679164104446687,10985.619846127056,0.9298071434710735,26.97680454031391,29.54384225843996,3.656823192639252,0.28453428245675955,0.013631798126992131,10251.792933272662,0.21890942155113413,3.931040836527414,22.0
8.0,0.9471606326768891,25.55570127359942,26.378164599785585,3.8744781808891524,0.25725641792074666,0.01667242754614157,10985.148823460078,0.9310543190290208,26.981161590487087,29.508675405646322,3.6494906991193545,0.28462197740593675,0.013620440861106345,10265.28606242297,0.21892719435156607,3.9297906854160387,22.0
8.0,0.9464707683228417,25.585446307633763,26.35934283562922,3.8700586199584435,0.25722587475241604,0.016694680154050567,11009.017036230809,0.9311920376404204,27.0346486265932,29.500159008913293,3.658403330268941,0.28442984268161864,0.013628224647441078,10282.137310262111,0.21865495109620592,3.9267241293444277,22.0
8.0,0.9467213997764861,25.52086094876472,26.403091125034287,3.868860582056503,0.2571198047126078,0.016657416796480935,11005.340135978427,0.9315716977568894,26.99820142962504,29.4922210392717,3.651993397487392,0.2844077675115928,0.013649024776261232,10295.837432830753,0.219061225350174,3.9357548782621774,22.0
8.0,0.9452688660566224,25.55605112779018,26.36480363609632,3.8671270347265514,0.2567358598063059,0.016660432670926876,10987.359613680323,0.9318528994235701,26.954085828339565,29.526311918255548,3.65514382473854,0.2847151211841092,0.013629304995240529,10250.862330496208,0.21890994092082677,3.933761681246838,22.0
8.0,0.9461497625147443,25.577990212167308,26.383563029446737,3.8747101318259705,0.25670878902517497,0.016679974711396147,10992.964298654122,0.9310955315685061,26.998038551850122,29.509140569424975,3.6527963627730786,0.28494702855460086,0.01362254250437475,10262.985535047286,0.21861090389362864,3.926297792389696,22.0
8.0,0.9444652260149704,25.548158446202493,26.33458864204404,3.8753385135653766,0.257337411264036,0.016674568957505097,10978.998010574831,0.9307887088400074,27.002466089307568,29.43547771135584,3.6516391617307646,0.2849637386951988,0.013619755569499096,10276.592852143545,0.2188884413269763,3.919785780755141,22.0
8.0,0.9446384668721636,25.591280607231734,26.390134129652772,3.8818750732120306,0.2567069998221431,0.01669158814708668,10984.087453484037,0.9315974755411786,27.055854335891947,29.504484112074245,3.6560195808798372,0.2844529535072257,0.013630288548019861,10270.429402899283,0.21912428101684678,3.926811916072846,22.0
8.0,0.9427334308687301,25.547872558290482,26.379005693374335,3.8698299145944617,0.2570463062259715,0.016683117052496917,10970.684531725341,0.9302683103026103,26.98478760137006,29.512223513185962,3.650745045561156,0.2847956008892699,0.01363583328400583,10267.317603010953,0.21874168589889584,3.9232474264556805,22.0
8.0,0.9466717651336869,25.56138279310551,26.41780192491038,3.8696312674715614,0.2569410670373556,0.016666748610934704,10992.297404493433,0.9296534406955826,26.982983284087513,29.487221693217435,3.656022714059466,0.28489065014988296,0.013627965030775029,10276.81162942473,0.21886828436666061,3.916975506680891,22.0
8.0,0.9459786895072653,25.533484362696143,26.326646196788076,3.8718569986457743,0.2567256919806179,0.016671618825227448,10986.491324794033,0.9293337832629623,26.973380446750372,29.514852490220473,3.65168930590424,0.2851056877147907,0.013634783230331885,10273.830021118787,0.21898552443337388,3.9305003077219585,22.0
8.0,0.9459098321107003,25.56040224917648,26.359756968728995,3.874729591473341,0.2570166197352911,0.01668779575759413,11003.418793829002,0.9279621859538223,27.011566663199467,29.521955861580416,3.65736345059126,0.28520510507876806,0.013608478346038263,10268.97331256906,0.2187224196068854,3.9294507230506146,22.0
8.0,0.9449943308095502,25.53897244983906,26.385211249024213,3.8769873225039544,0.2565778323796037,0.01668853876939215,10988.50774678733,0.9292100369634406,27.019627188461797,29.51179437380177,3.646062554393669,0.28456815762362386,0.01363470179025529,10263.854779890866,0.21902165598441212,3.9270296342584587,22.0
8.0,0.9447823963046611,25.53466721636616,26.411590611162342,3.8685820527665196,0.25660342447079443,0.016709609072067883,10987.285607266667,0.9299140405484613,27.01392040218894,29.52271882739976,3.6542244259958028,0.2847318894396569,0.013645505916583315,10260.890864606896,0.21910599915118648,3.93003094843828,22.0
8.0,0.9446646916805161,25.57954437662919,26.387543625605698,3.8689191532409364,0.2570221561430018,0.016675031945043613,10981.915669467857,0.9303751346724584,27.039766398378116,29.526388480421673,3.6621371577384916,0.28474293139284246,0.013624462737152022,10263.88374903426,0.21912621486069933,3.9349928747293412,22.0
8.0,0.9447303078120959,25.564874376682262,26.351147826322098,3.8700510678195754,0.2569315403633637,0.01672555008744402,10996.530256182037,0.9302792202498229,26.961351698106576,29.47839665361798,3.6475932444690424,0.28397023503775876,0.013670523001180355,10266.617652439872,0.21867319322795972,3.920743418219428,22.0
8.0,0.9451990001409386,25.54345470549436,26.319615535415753,3.8772796307105404,0.2571363915748123,0.01668225369767049,10967.387838531926,0.9308136905671011,26.997703181390897,29.50111975596425,3.6519682092328742,0.2851161388769673,0.013646424946576988,10252.938892732778,0.21885715616853169,3.931600725092644,22.0
8.0,0.9461487113926911,25.55303365627437,26.360128748689288,3.875143281752381,0.25702722607102296,0.016668631265723596,10995.708052925986,0.9288735295995592,26.993735055052824,29.49662625415047,3.6557848649281923,0.2845787421366021,0.013632074275091772,10257.914253379584,0.21901307765537448,3.9280254704609505,22.0
8.0,0.9453242109402105,25.57576279893357,26.303424546372227,3.8689518878756908,0.25681368704474417,0.016688609137472825,10979.67872655002,0.9312396712843956,26.94472608452432,29.49055187056537,3.651990913654791,0.28498421127979906,0.013633669054734867,10261.154317024486,0.21917409685416045,3.932547559440318,22.0
8.0,0.9459233125184364,25.57422831358892,26.3442350337635,3.875230401023253,0.25756982534877276,0.016636400418944923,10982.143786385426,0.929150179966769,26.97313061190438,29.498654300002283,3.653246036914054,0.2848810470686454,0.013629842544539207,10269.380866211091,0.21851462120819184,3.9330225170740425,22.0
8.0,0.94635132525346,25.58985204881087,26.394656061129357,3.8713895910701113,0.25716411820382207,0.016703745578534827,10974.675912289387,0.929991856848702,26.973458211075403,29.564858312295186,3.6555906862722103,0.2848396519477708,0.013633130402771115,10262.646319570104,0.21895537501145432,3.926404084547767,22.0
8.0,0.9441920867101867,25.553514686996053,26.412817350999337,3.8735324292487374,0.2568167123880972,0.016669276095464574,10983.561954053279,0.9293159113671667,26.928653612442588,29.48851610416659,3.647801832753241,0.28437790977620986,0.013635157741273187,10283.596989609274,0.21881304985404323,3.9264208241629777,22.0
8.0,0.9451342304837962,25.57647667198723,26.383774025456045,3.8796021775213796,0.2569288915176751,0.01666264234288499,10973.991910547891,0.9298355107383676,26.997963968433783,29.547015124656816,3.650866423655826,0.2841589962773605,0.013632744347702775,10270.882372980761,0.2191952338176646,3.923762867765773,22.0
8.0,0.944841121440202,25.566072442419795,26.346474759348638,3.869294271765186,0.25673820509626977,0.016670680228494814,10981.322635359667,0.9303784072769559,26.99677687620792,29.499892937636922,3.658068935598209,0.28470650913330536,0.013608869229587676,10280.282328372688,0.21888028204541204,3.925041648349198,22.0
8.0,0.9459739077874803,25.585794782354856,26.424680539800555,3.863355745446399,0.25742581168240897,0.01666744067419028,10988.656142331083,0.9297880949638848,27.044164748527017,29.505015955080054,3.654784073371047,0.28462057541585317,0.013635221754666398,10278.449945935095,0.2193253225146934,3.931130283129826,22.0
8.0,0.9466704964304758,25.583618155269544,26.37488586247082,3.8702957261897026,0.2572553588516586,0.016680147420164274,11002.711611573364,0.9301874078803063,27.00046718896003,29.55024484479144,3.6517961936771584,0.2842342785793265,0.01363805735246319,10268.25726065434,0.219238450926841,3.9283071943670507,22.0
8.0,0.9453966643162329,25.572834538152364,26.336575767384005,3.8727049136120555,0.2565907576931291,0.01666869996888802,10994.138291467421,0.932226047500876,26.992128027065743,29.494473536736994,3.654857763121764,0.28445547050181363,0.01364691463709523,10275.540645016737,0.21906085230918088,3.9223386751086675,22.0
8.0,0.9449318315808379,25.576113715895783,26.379422797424937,3.8716276802055383,0.2564897079897872,0.016713063081897295,10995.523312011135,0.9318298961784468,26.99863231357776,29.505001366545308,3.6504195421171635,0.2843838154398479,0.013666691389559471,10284.873238171069,0.219030585618723,3.9329213150213813,22.0
8.0,0.9449536847050823,25.551691998005143,26.346338517326913,3.875334427170742,0.25681307300770523,0.016681895840821373,10978.797343416105,0.9308651804888218,27.030278155975886,29.48233707073361,3.6460064667895873,0.28424485680597356,0.013632925700887833,10256.506135134268,0.2188414841074687,3.9240879192553715,22.0
8.0,0.9456148804992839,25.632054046308184,26.394350801028946,3.8739451688536177,0.2570589906930578,0.01671530037311224,10976.052074599233,0.9301105415074388,26.921094615538482,29.522566217512693,3.6466291392498023,0.2846360156836257,0.013638961763833687,10288.078757953806,0.21870213470485142,3.9311087145009607,22.0
8.0,0.9473803762231453,25.57235093550924,26.41665193106795,3.8692973072377006,0.25700183715416364,0.01669180381085877,10988.87380160373,0.9306783829611223,26.959685470815167,29.45888388593301,3.6489002963714223,0.28450785602034373,0.013652814785569439,10279.675518436428,0.21862457772316488,3.92657499069617,22.0
8.0,0.9447077772670495,25.548545278718265,26.40989556211498,3.8761197142038504,0.25690686688455944,0.01667811396126599,10989.230126224957,0.9296130887191456,26.990435150679005,29.51459743257597,3.6458351613118016,0.28508466657571324,0.013645875700542173,10274.553063864636,0.21906899974934357,3.9237013242612635,22.0
8.0,0.9455954497913066,25.563368061186374,26.355284948632686,3.865771602825313,0.2567176886495255,0.016674258967135192,10983.541558145138,0.929798604686098,27.072489633200984,29.480507307695806,3.651715625190087,0.28477401271559877,0.013651727785031709,10259.975117206353,0.2191774581695318,3.932254982836,22.0
8.0,0.9432911545920949,25.53516354587724,26.359124951604024,3.8711331948681984,0.25699986613942744,0.01665525160026471,10973.875592415234,0.9301143342375465,26.959990586315072,29.490335878353232,3.657756367662623,0.28488523557728646,0.013624855706745783,10248.798231075958,0.2190924662958038,3.9283428476081834,22.0
8.0,0.9460100413535364,25.61946858584903,26.377475442472686,3.867591687013426,0.2568300581352683,0.01667132692072168,11004.421996333242,0.929288702494682,27.014612081402973,29.54554961233445,3.6529143663530848,0.28459075397970657,0.013615716325394251,10267.861148543088,0.21925737860606864,3.929279958803045,22.0
8.0,0.94568021644191,25.575317555116165,26.392112892915506,3.8759810927723413,0.2569469105279947,0.016688438877907504,10969.686798955097,0.930988431641676,26.937017462850562,29.560481907119918,3.652292754399982,0.28487827648922004,0.01362907452378309,10292.016486442608,0.2186124915629304,3.934522645354603,22.0
8.0,0.9450186452085072,25.590317371129327,26.351200071767334,3.868125838890065,0.25715617746679714,0.016701558798304875,10976.272208599077,0.9310410979922381,27.012465397926928,29.52771895607458,3.6505849800361334,0.2847440722013413,0.013639029796898688,10269.890117814786,0.2188873902963941,3.9351689430693906,22.0
8.0,0.9463946940253077,25.56313483393248,26.39997115627781,3.8681650774240857,0.25697375877726547,0.01667544406416109,10982.458518629723,0.930272998788682,27.010086273438528,29.496400470272324,3.654463980513151,0.28467882803479144,0.013632789879652576,10270.333459936826,0.21909674852887778,3.933496424026606,22.0
8.0,0.9456501660126099,25.533415689919615,26.384806659404905,3.8727176495873405,0.25747904687657563,0.01665683359205223,10979.8670332679,0.9316850363432166,27.02740286635485,29.492834618097987,3.6565922861281863,0.28460867385335775,0.013633766945538374,10260.62689412632,0.21879545342225637,3.928217852226151,22.0
8.0,0.9454960874326539,25.521617117324983,26.31164402079772,3.864541146982088,0.2570784933157283,0.01667260635772847,10980.346165951794,0.9295823006645507,27.01921066900456,29.449516658274913,3.6504417410877545,0.28464543951262183,0.01365046670555903,10277.315760208623,0.21887076801223296,3.9273791362151544,22.0
8.0,0.9467247760875402,25.56037459680492,26.344017899240328,3.8738406718098415,0.2571322962709922,0.01666725922904565,10981.71080055051,0.929758183172771,26.98410220692573,29.501351335217677,3.654412366059841,0.2845221366864358,0.013601903464296392,10261.044976266136,0.21879819464964653,3.9273714587515767,22.0
8.0,0.9464284137584158,25.541612679938613,26.35592126225124,3.869407610207009,0.25683952998548354,0.016661167173981754,10983.292629098934,0.9302675244005619,27.01456695232593,29.531945121664318,3.658209305191095,0.2850174340306707,0.013611317091399691,10288.09774584657,0.21900367829144132,3.928565224703518,22.0
8.0,0.9473575617136772,25.574539152975873,26.386041225724636,3.866888713833412,0.2572748145398308,0.01668865828939508,10982.601415276977,0.9290692127221194,26.985019389653186,29.517943046729094,3.651240904101119,0.2841546255383816,0.013641555302024554,10262.988942874008,0.21886603326748613,3.9354592344455943,22.0
8.0,0.9462871316568924,25.567930831054273,26.377847619699597,3.869769473953347,0.2570786901148136,0.016684935234959695,10998.662959984682,0.9298047790412218,26.99381647951746,29.516904011072487,3.650110657259106,0.28445313768136427,0.013623085312644891,10264.747508319062,0.21903811684513558,3.9348794482193328,22.0
8.0,0.9454362980786075,25.52549219060371,26.37964867637361,3.872641273881239,0.25667164528951075,0.01669807885115636,10970.785233329745,0.9304017620846504,26.964419985145437,29.449809086783397,3.6565892215889138,0.284487615987677,0.01362845099917212,10268.877497687143,0.21910582071778498,3.9240857149436543,22.0
8.0,0.9453092844381986,25.569935613876087,26.338489752780742,3.8747141351740075,0.25719216776670156,0.01668293814948585,10988.9118606522,0.9290054810881497,26.988972767832465,29.474915570534264,3.6469963593024053,0.28468071652189103,0.01364799345462468,10266.388333644085,0.21904485360981785,3.931274876365245,22.0
